tconst,primaryTitle,_c0,originalTitle,startYear,endYear,runtimeMinutes,numVotes,label,primaryTitleFormatted,oscar_noms,oscar_wins,razzie_noms,razzie_wins,budget,genres,genres_meta,language,popularity,revenue,movie_id,Rank,Worldwide,Domestic,Foreign,hasRemake,title_language,isEN
tt0109798,Revenge of the Musketeers,2914,La fille de d'Artagnan,1994,"",125,3320.0,false,revenge of the musketeers,"","","","","","","","","","","","","","","",0,fr,false
tt1731697,Thé Lớrds ớf Sálém,6930,The Lords of Salem,"",2012,101,29422.0,false,the lords of salem,"","","","",1500000,Horror Thriller,"['Thriller', 'Horror']",['English'],9.981121,"",tt1731697,"","","","",0,en,true
tt0133363,Lớvérs ớf thé Árctic Circlé,3435,Los amantes del Círculo Polar,1998,"",112,18746.0,true,lovers of the arctic circle,"","","","","","","","","","","","","","","",0,es,false
tt3263946,Trial by Fire,8031,"","",2018,127,9131.0,true,trial by fire,"","","","","","","['Biography', 'Drama']",['English'],"","",tt3263946,"","","","",0,en,true
tt4399952,The Lodgers,8561,The Lodgers,2017,"",92,8933.0,false,the lodgers,"","","","","","","['Drama', 'Thriller', 'Horror', 'Romance']",['English'],"","",tt4399952,"","","","",0,en,true
tt0044406,Bela Lugosi Meets a Brooklyn Gorilla,555,"",1952,"",74,2431.0,false,bela lugosi meets a brooklyn gorilla,"","","","","","","","","","","","","","","",0,af,false
tt0108137,Thé Silvér Brúmby,2854,The Silver Brumby,"",1993,93,1105.0,false,the silver brumby,"","","","","","","","","","","","","","","",0,en,true
tt1220213,Grace,6105,Grace,2009,"",85,7937.0,false,grace,"","","","","","","['Drama', 'Thriller', 'Horror']",['English'],"","",tt1220213,"","","","",0,es,false
tt7288408,Radioflash,9488,"","",2019,103,5290.0,false,radioflash,"","","","","","","['Drama', 'Thriller']",['English'],"","",tt7288408,"","","","",0,en,true
tt11307724,John and the Hole,5888,John and the Hole,2021,"",103,"",false,john and the hole,"","","","","","","['Drama', 'Thriller']",['English'],"","",tt11307724,"","","","",0,en,true
tt0177789,Galaxy Quest,3640,Galaxy Quest,"",1999,102,"",true,galaxy quest,"","","","",45000000,Comedy Family Science Fiction,"['Action', 'Adventure', 'Sci-Fi', 'Comedy']",['English'],15.831374,"",tt0177789,45,9.0683916E7,7.1583916E7,1.91E7,0,so,false
tt0188055,Mercy,3687,Mercy,2000,"",117,2237.0,false,mercy,"","","","","","","","","","","","","","","",0,cy,false
tt1727252,Chillerama,6918,"",2011,"",120,"",false,chillerama,"","","","","","","","","","","","","","","",0,it,false
tt0443431,Another Gay Movie,4913,"",2006,"",92,8970.0,false,another gay movie,"","","","",500000,Comedy Romance,['Comedy'],['English'],5.978211,"",tt0443431,"","","","",0,en,true
tt0060074,Agent for H.A.R.M.,1085,Agent for H.A.R.M.,1966,"",84,1444.0,false,agent for h.a.r.m.,"","","","","","","","","","","","","","","",0,en,true
tt13065386,Totally Under Control,6273,"",2020,"",123,3033.0,true,totally under control,"","","","","","",['Documentary'],[],"","",tt13065386,"","","","",0,en,true
tt6203570,Mountain,9220,Mountain,2017,"",74,3993.0,true,mountain,"","","","","","",['Documentary'],['English'],"","",tt6203570,"","","","",0,fi,false
tt0419946,The Marine,4780,The Marine,2006,"",92,"",false,the marine,"","","","",20000000,Action Adventure Drama Thriller,"['Action', 'Drama', 'Thriller']","['English', 'Arabic']",6.679168,22165608,tt0419946,173,2.2165608E7,1.8844784E7,3320824.0,0,en,true
tt0884805,Pars: Operation Cherry,5434,"",2007,"",145,1944.0,false,pars: operation cherry,"","","","","","","","","","","","","","","",0,en,true
tt7980006,Alt-Right: Age of Rage,9649,Alt-Right: Age of Rage,"",2018,104,1040.0,false,alt-right: age of rage,"","","","","","",['Documentary'],[],"","",tt7980006,"","","","",0,en,true
tt1972646,Eames: The Architect & The Painter,7188,Eames: The Architect & The Painter,2011,"",85,1085.0,true,eames: the architect & the painter,"","","","","","","['Biography', 'Documentary']",['English'],"","",tt1972646,"","","","",0,en,true
tt5563324,Intrusion,8979,"",2021,"",92,12047.0,false,intrusion,"","","","","","","['Drama', 'Thriller']",['English'],"","",tt5563324,"","","","",0,it,false
tt2194826,The Barber,7398,"","",2014,95,2537.0,false,the barber,"","","","","","",['Thriller'],['English'],"","",tt2194826,"","","","",0,en,true
tt1670345,Nớw Yớú Séé Mé,6843,"","",2013,115,627200.0,true,now you see me,"","","","",75000000,Thriller Crime,"['Mystery', 'Thriller', 'Crime']",['English'],17.852022,117698894,tt1670345,21,3.51723989E8,1.17723989E8,2.34E8,0,en,true
tt0106950,Fortress,2814,Fortress,1992,"",95,28439.0,false,fortress,"","","","",8000000,Action Thriller Science Fiction,"['Action', 'Sci-Fi', 'Thriller', 'Crime']",['English'],5.970749,"",tt0106950,"","","","",0,pt,false
tt0379375,Matrubhoomi: A Nation Without Women,4567,"",2003,"",99,2105.0,true,matrubhoomi: a nation without women,"","","","","","","","","","","","","","","",0,en,true
tt0780521,The Princess and the Frog,5255,The Princess and the Frog,2009,"",97,134511.0,true,the princess and the frog,3,"","","",105000000,Romance Family Animation Music,"['Fantasy', 'Romance', 'Animation', 'Family', 'Musical']","['English', 'French']",16.616516,"",tt0780521,25,2.67045765E8,1.04400899E8,1.62644866E8,0,en,true
tt0137201,Rúdớlph thé Réd-Nớséd Réindéér: Thé Mớvié,3447,Rudolph the Red-Nosed Reindeer: The Movie,1998,"",92,2710.0,false,rudolph the red-nosed reindeer: the movie,"","","","","","","","","","","","","","","",0,en,true
tt15264532,Ratnan Prapancha,6611,Rathnan Prapancha,2021,"",147,3396.0,true,ratnan prapancha,"","","","","","","","","","","","","","","",0,id,false
tt0045693,Do Bigha Zamin,585,"",1953,"",131,1970.0,true,do bigha zamin,"","","","","","","","","","","","","","","",0,sw,false
tt0274117,Read My Lips,4056,"",2001,"",115,15349.0,true,read my lips,"","","","","","","['Drama', 'Thriller', 'Romance', 'Crime']",['French'],"","",tt0274117,199,5393526.0,1471911.0,3921615.0,0,en,true
tt5535942,Küçük Esnaf,8969,Küçük Esnaf,2016,"",104,3993.0,false,kucuk esnaf,"","","","","","","","","","","","","","","",0,tr,false
tt4738776,Half Magic,8683,"",2018,"",94,"",false,half magic,"","","","","","","['Comedy', 'Romance']",['English'],"","",tt4738776,"","","","",0,so,false
tt0816692,Interstellar,5334,Interstellar,2014,"",169,1651772.0,true,interstellar,5,1,"","",165000000,Adventure Drama Science Fiction,"['Action', 'Adventure', 'Sci-Fi', 'Mystery']",['English'],32.21348,"",tt0816692,10,6.77896797E8,1.88020017E8,4.8987678E8,0,it,false
tt11947256,Oh Manapenne,6068,Oh Manapenne,2021,"",140,1301.0,true,oh manapenne,"","","","","","","","","","","","","","","",0,no,false
tt0047849,Bad Day at Black Rock,632,Bad Day at Black Rock,1955,"",81,20848.0,true,bad day at black rock,3,"","","",1271000,Crime Drama Western,"","",7.441117,3788000,tt0047849,"","","","",0,en,true
tt6318954,Agramon's Gate,9253,"",2019,"",110,2464.0,false,agramon's gate,"","","","","","","","","","","","","","","",0,tl,false
tt10886166,365 Days,5785,"",2020,"",114,"",false,365 days,"","",1,"","","","","","","","",113,9458590.0,"",9458590.0,0,so,false
tt1784670,Thé Máláy Chrớniclés: Blớớdlinés,6984,"",2011,"",109,1072.0,false,the malay chronicles: bloodlines,"","","","","","","","","","","","","","","",0,en,true
tt0240200,Water,3858,Water,2005,"",117,14719.0,true,water,1,"","","",0,Drama Foreign Romance,"['Drama', 'Romance']",['Hindi'],2.135874,"",tt0240200,"","","","",0,en,true
tt0014945,Girl Shy,21,Girl Shy,1924,"",87,3327.0,true,girl shy,"","","","","","","","","","","","","","","",0,en,true
tt1728620,Remembrance,6925,"",2011,"",105,2150.0,true,remembrance,"","","","","","","","","","","","","","","",0,fr,false
tt0051398,The Barbarian and the Geisha,742,"",1958,"",105,1924.0,false,the barbarian and the geisha,"","","","","","","","","","","","","","","",0,en,true
tt9347730,Candyman,9927,"",2021,"",91,44515.0,false,candyman,"","","","","","","['Thriller', 'Horror']","['English', 'French']","","",tt9347730,49,7.741157E7,6.118657E7,1.6225E7,0,cy,false
tt1616543,Not the Messiah: He's a Very Naughty Boy,6756,"",2010,"",92,1274.0,true,not the messiah: he's a very naughty boy,"","","","","","","","","","","","","","","",0,en,true
tt1560957,I Want Your Money,6660,I Want Your Money,2010,"",92,1301.0,false,i want your money,"","","","","","","","","","","","","","","",0,en,true
tt0260414,Taking Sides,3978,Taking Sides,2001,"",108,"",true,taking sides,"","","","","","","['Drama', 'War', 'Music']","['English', 'German', 'French', 'Russian']","","",tt0260414,"","","","",0,tl,false
tt1392197,Marmaduke,6421,Marmaduke,2010,"",99,15166.0,false,marmaduke,"","","","",50000000,Family Comedy,"['Comedy', 'Family']",['English'],12.285545,83761844,tt1392197,76,8.3761844E7,3.3644788E7,5.0117056E7,0,id,false
tt0054412,Tunes of Glory,876,Tunes of Glory,1960,"",107,"",true,tunes of glory,1,"","","","","","","","","","","","","","",0,en,true
tt0079889,Sankarabharanam,1784,"",1980,"",143,2117.0,true,sankarabharanam,"","","","","","","","","","","","","","","",0,so,false
tt0323571,Nemesis Game,4290,Nemesis Game,2003,"",92,2151.0,false,nemesis game,"","","","","","","","","","","","","","","",0,nl,false
tt0023986,Émplớyéés' Éntráncé,119,"",1933,"",75,"",true,employees' entrance,"","","","","","","","","","","","","","","",0,es,false
tt2883512,Chéf,7842,Chef,2014,"",114,207883.0,true,chef,"","","","",11000000,Comedy,['Comedy'],['English'],8.720309,"",tt2883512,130,4.8428048E7,3.1424003E7,1.7004045E7,0,cy,false
tt0040737,Bitter Rice,473,"",1949,"",108,4052.0,true,bitter rice,1,"","","","","","","","","","","","","","",0,it,false
tt8364418,Adanga Maru,9747,Adanga Maru,2018,"",145,2268.0,true,adanga maru,"","","","","","","","","","","","","","","",0,id,false
tt2005363,Tekken: Blood Vengeance,7213,"",2011,"",100,5438.0,false,tekken: blood vengeance,"","","","","","","","","","","","","","","",0,nl,false
tt2543472,Wớndér,7702,"",2017,"",113,155151.0,true,wonder,1,"","","","","","['Drama', 'Family']",['English'],"","",tt2543472,32,3.05937718E8,1.32422809E8,1.73514909E8,0,nl,false
tt0494724,1 Litre of Tears,5185,Ichi ritoru no namida,2005,"",98,"",true,1 litre of tears,"","","","","","","","","","","","","","","",0,it,false
tt0462477,Pierrepoint: The Last Hangman,5014,"",2005,"",90,5245.0,true,pierrepoint: the last hangman,"","","","","","",['Drama'],['English'],"","",tt0462477,"","","","",0,en,true
tt11778272,Crớck ớf Gớld: Á Féw Rớúnds with Sháné MácGớwán,6025,Crock of Gold: A Few Rounds with Shane MacGowan,2020,"",124,1192.0,true,crock of gold: a few rounds with shane macgowan,"","","","","","","","","","","","","","","",0,en,true
tt0469062,Danika,5043,Danika,2005,"",80,3662.0,false,danika,"","","","","","","","","","","","","","","",0,sw,false
tt5881528,Damsel,9114,"","",2018,113,4915.0,false,damsel,"","","","","","","['Drama', 'Comedy', 'Western']",['English'],"","",tt5881528,"","","","",0,id,false
tt0043286,Angels in the Outfield,529,Angels in the Outfield,1951,"",99,2314.0,true,angels in the outfield,"","","","","","","","","","","","","","","",0,en,true
tt0380164,Acacia,4571,Akasia,"",2003,103,1989.0,false,acacia,"","","","","","","","","","","","","","","",0,lt,false
tt0997047,College Road Trip,5576,"",2008,"",83,15902.0,false,college road trip,"","","","",0,Comedy Family,"['Adventure', 'Drama', 'Comedy', 'Family']",['English'],6.640014,"",tt0997047,99,5.1549674E7,4.5610425E7,5939249.0,0,it,false
tt3149038,A Brilliant Young Mind,7979,X+Y,2014,"",111,28562.0,true,a brilliant young mind,"","","","","","","['Drama', 'Comedy']",['English'],"","",tt3149038,"","","","",0,so,false
tt0092133,Under the Cherry Moon,2274,Under the Cherry Moon,1986,"",100,3335.0,false,under the cherry moon,"","",1,"",0,Comedy Music Romance,"['Drama', 'Comedy', 'Romance', 'Music']","['English', 'French']",6.421995,"",tt0092133,72,1.0090429E7,1.0090429E7,"",0,en,true
tt2280964,Real,7477,"",2013,"",127,1051.0,false,real,"","","","","","","","","","","","","","","",0,ro,false
tt0240515,Freddy Got Fingered,3861,"",2001,"",87,47807.0,false,freddy got fingered,"","",1,1,"","",['Comedy'],['English'],"","",tt0240515,151,1.4333252E7,1.4254993E7,78259.0,0,cy,false
tt10431010,Raatchasi,5679,Raatchasi,"",2019,134,1537.0,true,raatchasi,"","","","","","","","","","","","","","","",0,id,false
tt0083931,Son of the White Mare,1929,Fehérlófia,1981,"",86,1899.0,true,son of the white mare,"","","","","","","['Adventure', 'Fantasy', 'Animation']",['Hungarian'],"","",tt0083931,"","","","",0,hu,false
tt1429392,Small Town Murder Songs,6477,Small Town Murder Songs,"",2010,75,2923.0,false,small town murder songs,"","","","","","","['Thriller', 'Crime']",[],"","",tt1429392,"","","","",0,en,true
tt3949952,Alison,8367,Alison,2016,"",80,1080.0,true,alison,"","","","","","","","","","","","","","","",0,fr,false
tt0062393,Three Poplars on Plyuschikha Street,1182,"",1968,"",79,"",true,three poplars on plyuschikha street,"","","","","","","","","","","","","","","",0,en,true
tt11505692,Stay Out of the F**king Attic,5950,"",2020,"",80,1018.0,false,stay out of the f**king attic,"","","","","","","","","","","","","","","",0,en,true
tt0135024,Á Réál Yớúng Girl,3440,Une vraie jeune fille,"",1976,93,3736.0,false,a real young girl,"","","","","","",['Drama'],['French'],"","",tt0135024,"","","","",0,fr,false
tt2366608,Lost River,7564,Lost River,2014,"",95,17844.0,false,lost river,"","","","",2000000,Fantasy Thriller,"['Drama', 'Mystery', 'Thriller', 'Fantasy']",['English'],6.640704,45431,tt2366608,"","","","",0,en,true
tt2724532,Gridlocked,7786,Gridlocked,2015,"",110,4456.0,false,gridlocked,"","","","","","","","","","","","","","","",0,sv,false
tt0082696,Madman,1873,Madman,1981,"",88,5553.0,false,madman,"","","","","","","","","","","","","","","",0,pt,false
tt0059229,Juliet of the Spirits,1057,"",1965,"",137,13212.0,true,juliet of the spirits,2,"","","","","","['Drama', 'Fantasy', 'Comedy', 'Romance']",['Italian'],"","",tt0059229,"","","","",0,en,true
tt6560164,Swééthéárt,9322,"",2019,"",82,7643.0,false,sweetheart,"","","","","","","","","","","","","","","",0,en,true
tt3280916,The Atticus Institute,8041,The Atticus Institute,2015,"",83,8643.0,false,the atticus institute,"","","","","","","","","","","","","","","",0,en,true
tt1674775,Keyhole,6845,Keyhole,"",2011,94,1463.0,false,keyhole,"","","","",0,Drama Action Thriller,"['Drama', 'Thriller']","['English', 'French']",3.388565,"",tt1674775,"","","","",0,fi,false
tt1607577,Love and Other Troubles,6741,Hulluna Saraan,2012,"",87,1002.0,false,love and other troubles,"","","","","","","","","","","","","","","",0,tl,false
tt0063032,The Great Silence,1202,Il grande silenzio,1968,"",105,14956.0,true,the great silence,"","","","","","","","","","","","","","","",0,it,false
tt5098836,I Believe in Miracles,8814,"",2015,"",104,1568.0,true,i believe in miracles,"","","","","","","","","","","","","","","",0,nl,false
tt2334871,Snatched,7535,"",2017,"",90,34665.0,false,snatched,"","","","",42000000,Action Comedy,"['Action', 'Comedy']","['English', 'Spanish']",11.214779,60845711,tt2334871,101,6.0845711E7,4.5852178E7,1.4993533E7,0,en,true
tt0090196,Transylvania 6-5000,2197,"",1985,"",93,7399.0,false,transylvania 6-5000,"","","","","","","['Fantasy', 'Horror', 'Comedy']",['English'],"","",tt0090196,104,7196872.0,7196872.0,"",0,fi,false
tt9102084,Fried Barry,9881,"",2020,"",99,"",false,fried barry,"","","","","","","","","","","","","","","",0,en,true
tt0116506,Hearts & Minds,3148,"",1995,"",100,3321.0,false,hearts & minds,"","","","","","","","","","","","","","","",0,en,true
tt0099492,The Tenants,2570,"",1987,"",109,2244.0,true,the tenants,"","","","","","","","","","","","","","","",0,en,true
tt7068942,After the Screaming Stops,9437,After the Screaming Stops,"",2018,98,1683.0,true,after the screaming stops,"","","","","","","","","","","","","","","",0,en,true
tt0407732,Dirty Deeds,4719,Dirty Deeds,2005,"",87,8522.0,false,dirty deeds,"","","","","","",['Comedy'],['English'],"","",tt0407732,"","","","",0,af,false
tt0101660,The Dark Backward,2642,The Dark Backward,1991,"",101,3660.0,false,the dark backward,"","","","","","",['Comedy'],['English'],"","",tt0101660,"","","","",0,en,true
tt0291376,Nayak: The Real Hero,4145,Nayak: The Real Hero,2001,"",187,15736.0,true,nayak: the real hero,"","","","","","","","","","","","","","","",0,en,true
tt0361841,Little Black Book,4448,"",2004,"",107,17925.0,false,little black book,"","","","",35000000,Comedy Romance Drama,"['Drama', 'Comedy', 'Romance']",['English'],5.093704,22034832,tt0361841,139,2.2035509E7,2.0698668E7,1336841.0,0,en,true
tt0078252,Snake in the Eagle's Shadow,1730,"",1978,"",97,11419.0,true,snake in the eagle's shadow,"","","","","","","","","","","","","","","",0,en,true
tt0032904,The Philadelphia Story,272,"","",1940,112,66874.0,true,the philadelphia story,6,2,"","","","","['Comedy', 'Romance']","['English', 'French']","","",tt0032904,"","","","",0,en,true
tt0028346,Reefer Madness,181,"",1936,"",66,8480.0,false,reefer madness,"","","","","","","['Drama', 'Thriller']",['English'],"","",tt0028346,"","","","",0,no,false
tt11649338,Black Friday,5994,"",2021,"",84,2975.0,false,black friday,"","","","","","","['Horror', 'Comedy']",['English'],"","",tt11649338,"","","","",0,sv,false
tt1921149,Trásh,7134,Trash,"",2014,114,21336.0,true,trash,"","","","","","","['Adventure', 'Drama', 'Mystery', 'Thriller', 'Comedy', 'Crime']","['English', 'Portuguese']","","",tt1921149,"","","","",0,en,true
tt2201221,Some Girl(S),7399,"",2013,"",90,3628.0,false,some girl(s),"","","","","","","['Drama', 'Comedy']",['English'],"","",tt2201221,"","","","",0,sv,false
tt2962726,The Anomaly,7886,"",2014,"",97,7510.0,false,the anomaly,"","","","","","","['Action', 'Sci-Fi', 'Thriller']",['English'],"","",tt2962726,"","","","",0,en,true
tt0058888,Red Beard,1043,Akahige,1965,"",185,18361.0,true,red beard,"","","","","","","","","","","","","","","",0,tl,false
