,movie,genres,language,overview
132,tt0377818,"['Action', 'Adventure', 'Comedy']",['English'],"['Based on the hit television series that ran from 1979-85, the film follows the adventures of ""good old boy"" cousins, Bo (Scott) and Luke (Knoxville) Duke, who with the help of their eye-catching cousin Daisy (Simpson) and moonshine running Uncle Jesse (Nelson), try and save the family farm from being destroyed by Hazzard County\'s corrupt commissioner Boss Hogg (Reynolds).  (Warner Bros.)']"
133,tt0381681,"['Drama', 'Romance']","['English', 'French']",['The timeless romantic story of two questing hearts and minds whose powerful bond defies time and place.  [Warner Independent Pictures]']
134,tt0382628,"['Drama', 'Thriller', 'Horror']",['English'],"['Based on a film by the creators of the Japanese version of the ""The Ring"" comes this haunting, chilling, film about a young mother who goes to extreme lengths to solve a\r\nmystery and protect her daughter.  (Touchstone Pictures)\r\n']"
135,tt0385002,"['Drama', 'Crime']","['English', 'Italian']","['When American Matt Buckner (Wood) is expelled unfairly from Harvard, he flees to England and is draw into the underworld of British football hooliganism. Green Street Hooligans is a story of loyalty, trust, and the sometimes brutal consequences of living close to the edge.  (Freestyle Releasing)']"
136,tt0388795,"['Drama', 'Romance', 'Western']",['English'],"['Set against the sweeping vistas of Wyoming and Texas, the film tells the story of two young men -- a ranch-hand and a rodeo cowboy -- who meet in the summer of 1963, and unexpectedly forge a lifelong connection, one whose complications, joys, and tragedies provide a testament to the endurance and power of love.  (Focus Features)']"
137,tt0402022,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",['English'],"['In this futuristic sci-fi thriller set 400 years in the future, Charlize Theron stars as Aeon Flux, the top underground operative at war with the totalitarian regime governing what appears to be a perfect society. But is this perfect life hiding a perfect lie? Aeon is on the front lines of a rebellion that will reveal a world of secrets.  (Paramount Pictures)']"
138,tt0402230,"['Drama', 'Comedy']","['English', 'Hindi']","['The Great New Wonderful is populated by people you know: New Yorkers you see on the elevator, in the supermarket, at the gym.  Without a trace of sentimentality, director Danny Leiner, a Brooklyn native, and his extraordinary cast paints five portraits of life in this city a year after the attacks of 9/11.  (First Independent Pictures)']"
139,tt0402906,"['Comedy', 'Documentary']",['Czech'],['A mockmentary about a Czech mega-store.']
140,tt0403016,"['Action', 'Drama', 'Sport', 'Romance']",['English'],"['Supercross tells the story of two brothers, KC and Trip Carlyle, who, after the mysterious death of their father, are spurred on to overcome a series of emotional and physical obstacles to achieve success in the high octane world of Supercross motorcycle racing.  (20th Century Fox)']"
141,tt0407732,['Comedy'],['English'],"['A teen comedy in which a high school senior tries to become the first student ever to complete the ""Dirty Deeds,"" an wild series of challenges that must be completed between dusk and dawn on the Friday night of Homecoming Weekend.']"
142,tt0408524,"['Sport', 'Comedy', 'Family']","['English', 'Spanish']","['Grizzled former professional baseball player Morris Buttermaker (Thornton) is recruited by a strait-laced lawyer (Harden) to coach the Bears, a woefully inept Little League team. He\'s got to find a way to drive this gang of 12 misfits to a championship against their hated rivals: the Yankees and their overbearing coach (Kinnear). From the director that brought you ""School of Rock"" working with the writing team behind ""Bad Santa"" comes a hilarious 2005 homage to an irreverent 1976 comedy: ""Bad News Bears.""  (Paramount Pictures)']"
143,tt0410407,['Documentary'],['English'],"[""The consummate critical examination of the Fourth Estate, once the bastion of American democracy. Asking whether America has entered an Orwellian world of doublespeak where outright lies can pass for the truth, Pappas explores what the media doesn't like to talk about: itself.  (Sag Harbor-Basement Pictures)""]"
144,tt0416991,['Drama'],"['French', 'Bambara']","['A rousing polemic directed against the still common African practice of female circumcision, Moolaadé is set in a small African village, where four young girls facing ritual ""purification"" flee to the household of Collé Ardo Gallo Sy, a strong-willed woman who has managed to shield her own teenage daughter from mutilation. Collé invokes the time-honored custom of moolaadé (sanctuary) to protect the fugitives, and tension mounts as the ensuing stand-off pits Collé against village traditionalists (both male and female) and endangers the prospective marriage of her daughter to the heir-apparent to the tribal throne. [New Yorker Films]']"
145,tt0424205,"['Drama', 'Romance', 'War', 'Music']","['English', 'German', 'French', 'Latin']","[""This movie is inspired by a true story, which occurred in the trenches of the World War I battlefield on Christmas Eve in 1914. When war breaks out in the lull of summer 1914, it surprises and pulls millions of men in its wake. Christmas arrives, with its snow and multitude of family and army presents. But the surprise won't come from inside the generous parcels which lie in the French, Scottish, and German trenches. That night, a momentous event will turn the destinies of four characters: an Anglican priest, a French lieutenant, an exceptional German tenor and the one he loves, a soprano and singing partner. During this Christmas Eve, the unthinkable happens: soldiers come out of their trenches, leaving their rifles behind to shake hands with the enemy.  (Sony Pictures Classics)""]"
146,tt0424345,"['Drama', 'Comedy']",['English'],"[""This long-awaited sequel to Kevin Smith's breakthrough comedy revisits the New Jersey world of Dante and Randal.""]"
147,tt0433383,"['Drama', 'History']",['English'],"['Good Night, and Good Luck chronicles that real-life conflict between esteemed television newsman Edward R. Murrow (Strathairn) and Senator Joseph McCarthy.  (Warner Independent Pictures)']"
148,tt0434541,"['Drama', 'Thriller']",['English'],"['Macbeth, a loyal henchman to his crime boss, Duncan, is told by teenage witches that he will one day assume great power. Driven by their prophecy, he plots with his wife to kill Duncan, and takes the leadership of the gang for himself. Maintaining his power will require more murders and violence, finally driving his surviving enemies to unite and destroy him. (Truly Indie)']"
149,tt0439876,['Comedy'],['English'],"['A sincere, insightful and unapologetically frank romantic comedy about a man who finds out, during the course of one very important night in his life, what love truly is.  (Big Sky Motion Pictures)']"
150,tt0442286,"['Drama', 'Romance']",['Japanese'],"['Munezo Katagiri (Nagase), an honest and low ranking samurai is trapped in a state of personal and professional imbalance. Secretly in love with his family’s maid, Kie (Tabata), Munezo begins an uneasy courtship with her, knowing that a relationship is impossible. Raised to respect traditions from the past and the demanding moral code of the samurai, circumstances have now forced Munezo to look to the future. Required to master western military strategies, particularly the art of artillery, Munezo is ordered to find and kill Yaichiro, a former friend, samurai, and brilliant swordsman. Munezo knows that he cannot beat Yaichiro with fire power alone, so he enlists the help of his old teacher, Kansai Toda, a master swordsman who entrusts Munezo with the secret and power of The Hidden Blade.  (Tartan Films)']"
151,tt0443431,['Comedy'],['English'],"['This film spoofs not only ""American Pie"" and gay movies from ""Trick"" to ""The Broken Hearts Club,"" but also the entire gay lifestyle.  (TLA Releasing)']"
152,tt0450405,"['Action', 'Adventure', 'Thriller', 'Fantasy', 'Horror', 'Comedy']",['English'],"[""16-year-old Darren was like most kids in his suburban neighborhood. He hung out with his best friend Steve, got decent grades and usually stayed out of trouble. But when he and his buddy stumble upon a traveling freak show, things begin to change inside Darren. That's the exact moment when a vampire named Larten Crepsley turns him into something, well, bloodthirsty. Newly undead, he joins the Cirque Du Freak, a touring sideshow filled with monstrous creatures from a snakeboy and a wolfman to a bearded lady and a gigantic barker. As Darren flexes his newfound powers in this dark world, he becomes a treasured pawn between the vampires and their deadlier counterparts. And while trying to survive, one boy will struggle to keep their brewing war from devouring what's left of his humanity. (Universal Pictures)""]"
153,tt0452625,"['Drama', 'Comedy', 'Romance']",['English'],"['It all started when Charlie Logan was 10 years old. Breaking the cardinal rules of spin the bottle, Charlie refused to lip-lock with a demented goth girl--and she put a hex on him. Now, 25 years later, Charlie is a successful dentist...and still cursed. While his plastic-surgeon best friend, Stu, pursues as many of his patients as possible, Charlie can\'t seem to find the right girl. Even worse, he discovers at an ex-girlfriend\'s wedding that every woman he\'s ever slept with has found true love--with the next guy after him. Before he knows it, Charlie\'s reputation as a ""good luck charm"" has women--from sexy strangers to his overweight receptionist--lining up for a quickie. A life filled with all sex and no love has Charlie lonelier than ever--that is, until he meets Cam. An accident-prone penguin specialist, Cam is as hard-to-get as she is beautiful. But when a genuine romance develops, Charlie realizes he\'s got to find a way to break his good-luck curse...before the girl of his dreams winds up with the next guy she meets. (Lionsgate) ']"
154,tt0454776,"['Biography', 'Drama', 'History', 'Romance']",['English'],"['Amazing Grace is based on the life of antislavery pioneer William Wilberforce, who, as a Member of Parliament, navigated the world of 18th Century backroom politics to end the slave trade in the British Empire.  (Samuel Goldwyn Films LLC)']"
